date_mutation,valeur_fonciere,code_commune,nom_commune,surface_reelle_bati,nombre_pieces_principales,type_local,prix_m2,prix_m2_median_commune,prix_m2_moyen_commune,evolution_2022_2024_%
2023-05-26,299500.0,69387,Lyon 7e Arrondissement,103.0,4.0,Appartement,2907.766990291262,4815.591133004926,4938.686737254932,-9.991243648971919
2023-05-30,323000.0,69383,Lyon 3e Arrondissement,68.0,4.0,Appartement,4750.0,4948.142857142857,5144.689758985936,-11.994113318616634
2023-05-16,713150.0,69387,Lyon 7e Arrondissement,139.0,7.0,Appartement,5130.575539568345,4815.591133004926,4938.686737254932,-9.991243648971919
2023-05-31,600000.0,69271,Chassieu,135.0,6.0,Maison,4444.444444444444,4608.1903454587045,4737.747335659531,-9.800433249264847
2023-06-05,399650.0,69383,Lyon 3e Arrondissement,81.0,4.0,Appartement,4933.950617283951,4948.142857142857,5144.689758985936,-11.994113318616634
2023-06-02,247150.0,69266,Villeurbanne,68.0,4.0,Appartement,3634.5588235294117,3915.7894736842104,4177.16437217181,-12.491870902539292
2023-05-30,627600.0,69290,Saint-Priest,168.0,5.0,Maison,3735.714285714286,3283.3333333333335,3321.493702410391,-11.804870761119538
2023-05-31,386350.0,69383,Lyon 3e Arrondissement,74.0,4.0,Appartement,5220.945945945946,4948.142857142857,5144.689758985936,-11.994113318616634
2023-06-02,655000.0,69386,Lyon 6e Arrondissement,113.0,5.0,Appartement,5796.460176991151,5923.362831858407,6032.092875201931,-16.00989644496637
2023-05-10,317000.0,69029,Bron,104.0,4.0,Maison,3048.076923076923,3235.294117647059,3618.9440898133594,-11.482382694997412
2023-06-01,738000.0,69386,Lyon 6e Arrondissement,129.0,4.0,Appartement,5720.930232558139,5923.362831858407,6032.092875201931,-16.00989644496637
2023-05-23,210000.0,69388,Lyon 8e Arrondissement,65.0,4.0,Appartement,3230.769230769231,4517.295285359802,4795.721262502378,-9.920941057490353
2023-05-31,458150.0,69290,Saint-Priest,129.0,5.0,Maison,3551.5503875968993,3283.3333333333335,3321.493702410391,-11.804870761119538
2023-06-08,246000.0,69266,Villeurbanne,73.0,4.0,Appartement,3369.8630136986303,3915.7894736842104,4177.16437217181,-12.491870902539292
2023-05-11,505000.0,69383,Lyon 3e Arrondissement,105.0,4.0,Appartement,4809.523809523809,4948.142857142857,5144.689758985936,-11.994113318616634
2023-06-01,633500.0,69270,Chaponnay,147.0,6.0,Maison,4309.523809523809,4569.457142857143,4619.230584232934,-8.448917427195072
2023-05-31,145000.0,69029,Bron,68.0,4.0,Appartement,2132.3529411764707,3235.294117647059,3618.9440898133594,-11.482382694997412
2023-05-15,365850.0,69266,Villeurbanne,95.0,5.0,Appartement,3851.0526315789475,3915.7894736842104,4177.16437217181,-12.491870902539292
2023-06-05,209200.0,69290,Saint-Priest,97.0,5.0,Appartement,2156.701030927835,3283.3333333333335,3321.493702410391,-11.804870761119538
2023-06-07,263000.0,69275,Décines-Charpieu,83.0,4.0,Appartement,3168.6746987951806,3800.0,4030.0524507794726,-10.35846951652618
2023-05-24,385350.0,69275,Décines-Charpieu,104.0,5.0,Maison,3705.2884615384614,3800.0,4030.0524507794726,-10.35846951652618
2023-05-19,347700.0,69290,Saint-Priest,122.0,5.0,Maison,2850.0,3283.3333333333335,3321.493702410391,-11.804870761119538
2023-06-02,299120.0,69275,Décines-Charpieu,75.0,4.0,Appartement,3988.266666666667,3800.0,4030.0524507794726,-10.35846951652618
2023-06-02,503450.0,69386,Lyon 6e Arrondissement,81.0,4.0,Appartement,6215.432098765432,5923.362831858407,6032.092875201931,-16.00989644496637
2023-05-25,720000.0,69386,Lyon 6e Arrondissement,118.0,4.0,Appartement,6101.6949152542375,5923.362831858407,6032.092875201931,-16.00989644496637
2023-06-02,421500.0,69297,Ternay,124.0,6.0,Maison,3399.1935483870966,3961.9109181383546,4420.755881226644,1.1468732070034569
2023-05-17,412788.0,69388,Lyon 8e Arrondissement,88.0,4.0,Appartement,4690.772727272727,4517.295285359802,4795.721262502378,-9.920941057490353
2023-05-17,305000.0,69266,Villeurbanne,93.0,4.0,Appartement,3279.569892473118,3915.7894736842104,4177.16437217181,-12.491870902539292
2023-06-05,254000.0,69266,Villeurbanne,71.0,4.0,Appartement,3577.4647887323945,3915.7894736842104,4177.16437217181,-12.491870902539292
2023-05-26,543200.0,69386,Lyon 6e Arrondissement,96.0,4.0,Appartement,5658.333333333333,5923.362831858407,6032.092875201931,-16.00989644496637
2023-06-08,678250.0,69277,Genas,139.0,6.0,Maison,4879.496402877698,4841.6774915205315,5045.00430382899,-9.678353003515467
2023-06-05,335000.0,69282,Meyzieu,93.0,4.0,Maison,3602.1505376344085,3846.153846153846,4030.6003906650662,-11.23603816850359
2023-06-02,456800.0,69387,Lyon 7e Arrondissement,89.0,4.0,Appartement,5132.5842696629215,4815.591133004926,4938.686737254932,-9.991243648971919
2023-05-16,359775.0,69266,Villeurbanne,90.0,4.0,Appartement,3997.5,3915.7894736842104,4177.16437217181,-12.491870902539292
2023-05-26,245000.0,69266,Villeurbanne,74.0,4.0,Appartement,3310.810810810811,3915.7894736842104,4177.16437217181,-12.491870902539292
2023-06-01,375500.0,69266,Villeurbanne,88.0,4.0,Appartement,4267.045454545455,3915.7894736842104,4177.16437217181,-12.491870902539292
2023-06-05,662000.0,69271,Chassieu,125.0,5.0,Maison,5296.0,4608.1903454587045,4737.747335659531,-9.800433249264847
2023-05-12,310000.0,69383,Lyon 3e Arrondissement,80.0,4.0,Appartement,3875.0,4948.142857142857,5144.689758985936,-11.994113318616634
2023-05-17,712700.0,69388,Lyon 8e Arrondissement,148.0,6.0,Appartement,4815.540540540541,4517.295285359802,4795.721262502378,-9.920941057490353
2023-05-17,639800.0,69383,Lyon 3e Arrondissement,121.0,5.0,Appartement,5287.603305785124,4948.142857142857,5144.689758985936,-11.994113318616634
2023-05-31,331433.2,69266,Villeurbanne,112.0,5.0,Appartement,2959.225,3915.7894736842104,4177.16437217181,-12.491870902539292
2023-06-08,350000.0,69283,Mions,89.0,5.0,Maison,3932.5842696629215,4066.1488511488515,4275.485418836544,-9.21608201581027
2023-05-22,780000.0,69388,Lyon 8e Arrondissement,175.0,9.0,Maison,4457.142857142857,4517.295285359802,4795.721262502378,-9.920941057490353
2023-06-09,155100.0,69199,Saint-Fons,86.0,4.0,Appartement,1803.4883720930231,2751.0021668472373,3383.701227896395,-15.056345680855737
2023-05-31,347900.0,69266,Villeurbanne,100.0,5.0,Appartement,3479.0,3915.7894736842104,4177.16437217181,-12.491870902539292
2023-06-07,161400.0,69275,Décines-Charpieu,71.0,4.0,Appartement,2273.239436619718,3800.0,4030.0524507794726,-10.35846951652618
2023-05-16,290000.0,69388,Lyon 8e Arrondissement,77.0,4.0,Appartement,3766.2337662337663,4517.295285359802,4795.721262502378,-9.920941057490353
2023-06-06,540000.0,69277,Genas,98.0,5.0,Maison,5510.2040816326535,4841.6774915205315,5045.00430382899,-9.678353003515467
2023-05-16,480000.0,69383,Lyon 3e Arrondissement,135.0,5.0,Appartement,3555.5555555555557,4948.142857142857,5144.689758985936,-11.994113318616634
2023-05-16,492300.0,69383,Lyon 3e Arrondissement,135.0,5.0,Appartement,3646.6666666666665,4948.142857142857,5144.689758985936,-11.994113318616634
2023-05-24,443000.0,69029,Bron,121.0,4.0,Appartement,3661.1570247933882,3235.294117647059,3618.9440898133594,-11.482382694997412
2023-06-09,334700.0,69289,Saint-Pierre-de-Chandieu,101.0,5.0,Maison,3313.861386138614,3962.7941176470586,3944.7590077428868,-4.758807877341588
2023-06-09,268700.0,69256,Vaulx-en-Velin,81.0,4.0,Appartement,3317.283950617284,3084.6666666666665,3162.1324247818484,-10.25922697599465
2023-05-31,510000.0,69388,Lyon 8e Arrondissement,99.0,4.0,Appartement,5151.515151515152,4517.295285359802,4795.721262502378,-9.920941057490353
2023-06-08,194000.0,69290,Saint-Priest,89.0,5.0,Appartement,2179.775280898876,3283.3333333333335,3321.493702410391,-11.804870761119538
2023-06-06,402940.0,69383,Lyon 3e Arrondissement,82.0,4.0,Appartement,4913.90243902439,4948.142857142857,5144.689758985936,-11.994113318616634
2023-06-02,441964.0,69266,Villeurbanne,111.0,5.0,Appartement,3981.6576576576576,3915.7894736842104,4177.16437217181,-12.491870902539292
2023-06-02,560000.0,69386,Lyon 6e Arrondissement,97.0,4.0,Appartement,5773.19587628866,5923.362831858407,6032.092875201931,-16.00989644496637
2023-05-23,352000.0,69266,Villeurbanne,108.0,5.0,Maison,3259.259259259259,3915.7894736842104,4177.16437217181,-12.491870902539292
2023-06-15,345000.0,69266,Villeurbanne,103.0,4.0,Appartement,3349.5145631067962,3915.7894736842104,4177.16437217181,-12.491870902539292
2023-06-14,304930.0,69383,Lyon 3e Arrondissement,70.0,4.0,Appartement,4356.142857142857,4948.142857142857,5144.689758985936,-11.994113318616634
2023-06-06,313900.0,69294,Sérézin-du-Rhône,74.0,4.0,Appartement,4241.891891891892,3930.5474095796676,4205.411127714509,-9.930678568243472
2023-06-16,154425.0,69256,Vaulx-en-Velin,66.0,4.0,Appartement,2339.7727272727275,3084.6666666666665,3162.1324247818484,-10.25922697599465
2023-06-01,270000.0,69288,Saint-Laurent-de-Mure,93.0,5.0,Maison,2903.2258064516127,4174.757281553398,4266.323443686197,-17.695731210430633
2023-06-09,447600.0,69383,Lyon 3e Arrondissement,83.0,4.0,Appartement,5392.77108433735,4948.142857142857,5144.689758985936,-11.994113318616634
2023-06-02,521900.0,69383,Lyon 3e Arrondissement,102.0,4.0,Appartement,5116.666666666667,4948.142857142857,5144.689758985936,-11.994113318616634
2023-05-22,510000.0,69386,Lyon 6e Arrondissement,97.0,4.0,Appartement,5257.731958762886,5923.362831858407,6032.092875201931,-16.00989644496637
2023-06-08,295000.0,69387,Lyon 7e Arrondissement,86.0,4.0,Appartement,3430.232558139535,4815.591133004926,4938.686737254932,-9.991243648971919
2023-06-05,280000.0,69294,Sérézin-du-Rhône,69.0,4.0,Maison,4057.9710144927535,3930.5474095796676,4205.411127714509,-9.930678568243472
2023-06-08,410000.0,69266,Villeurbanne,140.0,6.0,Maison,2928.5714285714284,3915.7894736842104,4177.16437217181,-12.491870902539292
2023-06-02,730000.0,69386,Lyon 6e Arrondissement,112.0,5.0,Appartement,6517.857142857143,5923.362831858407,6032.092875201931,-16.00989644496637
2023-05-26,340000.0,69282,Meyzieu,77.0,4.0,Maison,4415.584415584415,3846.153846153846,4030.6003906650662,-11.23603816850359
2023-06-12,146400.0,69266,Villeurbanne,58.0,4.0,Appartement,2524.137931034483,3915.7894736842104,4177.16437217181,-12.491870902539292
2023-05-30,360000.0,69266,Villeurbanne,92.0,4.0,Appartement,3913.0434782608695,3915.7894736842104,4177.16437217181,-12.491870902539292
2023-06-01,452500.0,69387,Lyon 7e Arrondissement,84.0,4.0,Appartement,5386.9047619047615,4815.591133004926,4938.686737254932,-9.991243648971919
2023-06-01,452000.0,69387,Lyon 7e Arrondissement,82.0,4.0,Appartement,5512.195121951219,4815.591133004926,4938.686737254932,-9.991243648971919
2023-05-31,250000.0,69259,Vénissieux,85.0,4.0,Maison,2941.176470588235,3257.7419354838707,3911.832884700302,-17.069532530120483
2023-06-14,150000.0,69266,Villeurbanne,65.0,4.0,Appartement,2307.6923076923076,3915.7894736842104,4177.16437217181,-12.491870902539292
2023-06-13,315000.0,69256,Vaulx-en-Velin,93.0,5.0,Maison,3387.0967741935483,3084.6666666666665,3162.1324247818484,-10.25922697599465
2023-06-14,217750.0,69266,Villeurbanne,64.0,4.0,Appartement,3402.34375,3915.7894736842104,4177.16437217181,-12.491870902539292
2023-06-08,238300.0,69266,Villeurbanne,65.0,4.0,Appartement,3666.153846153846,3915.7894736842104,4177.16437217181,-12.491870902539292
2023-06-14,129400.0,69290,Saint-Priest,71.0,4.0,Appartement,1822.5352112676057,3283.3333333333335,3321.493702410391,-11.804870761119538
2023-06-19,194000.0,69266,Villeurbanne,67.0,4.0,Appartement,2895.5223880597014,3915.7894736842104,4177.16437217181,-12.491870902539292
2023-06-08,381000.0,69287,Saint-Bonnet-de-Mure,112.0,6.0,Maison,3401.785714285714,4307.585962424672,4651.409449469996,-8.806394628075147
2023-05-31,198365.0,69282,Meyzieu,79.0,4.0,Appartement,2510.9493670886077,3846.153846153846,4030.6003906650662,-11.23603816850359
2023-06-16,407000.0,69282,Meyzieu,102.0,5.0,Maison,3990.1960784313724,3846.153846153846,4030.6003906650662,-11.23603816850359
2023-06-05,296400.0,69282,Meyzieu,83.0,4.0,Appartement,3571.0843373493976,3846.153846153846,4030.6003906650662,-11.23603816850359
2023-06-15,345000.0,69287,Saint-Bonnet-de-Mure,72.0,4.0,Maison,4791.666666666667,4307.585962424672,4651.409449469996,-8.806394628075147
2023-06-12,453300.0,69387,Lyon 7e Arrondissement,89.0,4.0,Appartement,5093.258426966292,4815.591133004926,4938.686737254932,-9.991243648971919
2023-06-01,296097.22,69266,Villeurbanne,77.0,4.0,Appartement,3845.4184415584414,3915.7894736842104,4177.16437217181,-12.491870902539292
2023-06-01,170000.0,69388,Lyon 8e Arrondissement,63.0,4.0,Appartement,2698.4126984126983,4517.295285359802,4795.721262502378,-9.920941057490353
2023-06-01,415000.0,69266,Villeurbanne,101.0,4.0,Appartement,4108.910891089109,3915.7894736842104,4177.16437217181,-12.491870902539292
2023-06-14,229000.0,69290,Saint-Priest,98.0,5.0,Appartement,2336.734693877551,3283.3333333333335,3321.493702410391,-11.804870761119538
2023-06-09,845000.0,69386,Lyon 6e Arrondissement,165.0,6.0,Appartement,5121.212121212121,5923.362831858407,6032.092875201931,-16.00989644496637
2023-06-08,300000.0,69266,Villeurbanne,91.0,5.0,Appartement,3296.703296703297,3915.7894736842104,4177.16437217181,-12.491870902539292
2023-06-19,360000.0,69383,Lyon 3e Arrondissement,77.0,4.0,Appartement,4675.324675324675,4948.142857142857,5144.689758985936,-11.994113318616634
2023-06-16,132000.0,69273,Corbas,64.0,4.0,Appartement,2062.5,3750.0,3718.137846037353,-17.58933651720503
2023-06-15,299700.0,69266,Villeurbanne,81.0,4.0,Appartement,3700.0,3915.7894736842104,4177.16437217181,-12.491870902539292
2023-06-12,500400.0,69383,Lyon 3e Arrondissement,116.0,5.0,Appartement,4313.793103448276,4948.142857142857,5144.689758985936,-11.994113318616634
2023-06-12,120000.0,69290,Saint-Priest,71.0,4.0,Appartement,1690.1408450704225,3283.3333333333335,3321.493702410391,-11.804870761119538
2023-05-25,233200.0,69029,Bron,99.0,5.0,Appartement,2355.5555555555557,3235.294117647059,3618.9440898133594,-11.482382694997412
2023-06-19,215000.0,69029,Bron,106.0,6.0,Appartement,2028.301886792453,3235.294117647059,3618.9440898133594,-11.482382694997412
2023-05-26,182000.0,69290,Saint-Priest,93.0,5.0,Appartement,1956.989247311828,3283.3333333333335,3321.493702410391,-11.804870761119538
2023-06-15,366000.0,69388,Lyon 8e Arrondissement,87.0,4.0,Appartement,4206.896551724138,4517.295285359802,4795.721262502378,-9.920941057490353
2023-06-12,582350.0,69296,Solaize,129.0,5.0,Maison,4514.341085271318,4035.0877192982457,4236.780488601183,-13.397328873240843
2023-06-05,308000.0,69266,Villeurbanne,97.0,5.0,Appartement,3175.257731958763,3915.7894736842104,4177.16437217181,-12.491870902539292
2023-06-20,405000.0,69387,Lyon 7e Arrondissement,82.0,5.0,Appartement,4939.024390243902,4815.591133004926,4938.686737254932,-9.991243648971919
2023-06-22,172000.0,69259,Vénissieux,72.0,4.0,Appartement,2388.8888888888887,3257.7419354838707,3911.832884700302,-17.069532530120483
2023-05-26,461250.0,69383,Lyon 3e Arrondissement,88.0,4.0,Appartement,5241.477272727273,4948.142857142857,5144.689758985936,-11.994113318616634
2023-06-09,288000.0,69271,Chassieu,121.0,6.0,Maison,2380.1652892561983,4608.1903454587045,4737.747335659531,-9.800433249264847
2023-06-09,289000.0,69266,Villeurbanne,78.0,4.0,Appartement,3705.128205128205,3915.7894736842104,4177.16437217181,-12.491870902539292
2023-06-06,511500.0,69290,Saint-Priest,140.0,5.0,Maison,3653.5714285714284,3283.3333333333335,3321.493702410391,-11.804870761119538
2023-06-12,387000.0,69288,Saint-Laurent-de-Mure,91.0,4.0,Maison,4252.747252747253,4174.757281553398,4266.323443686197,-17.695731210430633
2023-05-30,370650.0,69282,Meyzieu,115.0,5.0,Maison,3223.0434782608695,3846.153846153846,4030.6003906650662,-11.23603816850359
2023-06-08,312000.0,69266,Villeurbanne,84.0,4.0,Appartement,3714.285714285714,3915.7894736842104,4177.16437217181,-12.491870902539292
2023-06-23,271000.0,69266,Villeurbanne,68.0,4.0,Appartement,3985.294117647059,3915.7894736842104,4177.16437217181,-12.491870902539292
2023-06-15,229150.0,69276,Feyzin,100.0,4.0,Appartement,2291.5,3383.838383838384,3496.3807431689893,-13.104447224214008
2023-06-20,171900.0,69029,Bron,70.0,4.0,Appartement,2455.714285714286,3235.294117647059,3618.9440898133594,-11.482382694997412
2023-05-26,425000.0,69283,Mions,100.0,4.0,Maison,4250.0,4066.1488511488515,4275.485418836544,-9.21608201581027
2023-06-09,342280.0,69266,Villeurbanne,80.0,4.0,Appartement,4278.5,3915.7894736842104,4177.16437217181,-12.491870902539292
2023-06-13,262000.0,69387,Lyon 7e Arrondissement,83.0,5.0,Appartement,3156.626506024096,4815.591133004926,4938.686737254932,-9.991243648971919
2023-06-15,345000.0,69271,Chassieu,94.0,4.0,Appartement,3670.2127659574467,4608.1903454587045,4737.747335659531,-9.800433249264847
2023-06-16,220000.0,69282,Meyzieu,92.0,4.0,Appartement,2391.304347826087,3846.153846153846,4030.6003906650662,-11.23603816850359
2023-06-06,159030.0,69259,Vénissieux,68.0,4.0,Appartement,2338.676470588235,3257.7419354838707,3911.832884700302,-17.069532530120483
2023-06-14,683100.0,69266,Villeurbanne,156.0,6.0,Appartement,4378.846153846154,3915.7894736842104,4177.16437217181,-12.491870902539292
2023-06-15,275000.0,69285,Pusignan,104.0,4.0,Maison,2644.230769230769,4161.507936507936,4507.165977329273,-4.750277394569339
2023-05-31,364550.0,69273,Corbas,91.0,4.0,Maison,4006.043956043956,3750.0,3718.137846037353,-17.58933651720503
2023-06-13,240000.0,69256,Vaulx-en-Velin,105.0,5.0,Maison,2285.714285714286,3084.6666666666665,3162.1324247818484,-10.25922697599465
2023-06-16,190000.0,69290,Saint-Priest,79.0,4.0,Appartement,2405.0632911392404,3283.3333333333335,3321.493702410391,-11.804870761119538
2023-06-12,360150.0,69256,Vaulx-en-Velin,112.0,5.0,Maison,3215.625,3084.6666666666665,3162.1324247818484,-10.25922697599465
2023-06-15,317500.0,69383,Lyon 3e Arrondissement,80.0,4.0,Appartement,3968.75,4948.142857142857,5144.689758985936,-11.994113318616634
2023-06-15,570000.0,69285,Pusignan,134.0,5.0,Maison,4253.731343283582,4161.507936507936,4507.165977329273,-4.750277394569339
2023-06-05,378600.0,69387,Lyon 7e Arrondissement,87.0,4.0,Appartement,4351.724137931034,4815.591133004926,4938.686737254932,-9.991243648971919
2023-06-22,279000.0,69383,Lyon 3e Arrondissement,68.0,4.0,Appartement,4102.941176470588,4948.142857142857,5144.689758985936,-11.994113318616634
2023-06-01,325800.0,69383,Lyon 3e Arrondissement,65.0,4.0,Appartement,5012.307692307692,4948.142857142857,5144.689758985936,-11.994113318616634
2023-06-08,462550.0,69287,Saint-Bonnet-de-Mure,103.0,4.0,Maison,4490.776699029127,4307.585962424672,4651.409449469996,-8.806394628075147
2023-05-30,340000.0,69282,Meyzieu,94.0,5.0,Maison,3617.021276595745,3846.153846153846,4030.6003906650662,-11.23603816850359
2023-06-19,338000.0,69266,Villeurbanne,86.0,4.0,Appartement,3930.232558139535,3915.7894736842104,4177.16437217181,-12.491870902539292
2023-06-07,468000.0,69387,Lyon 7e Arrondissement,104.0,4.0,Appartement,4500.0,4815.591133004926,4938.686737254932,-9.991243648971919
2023-06-22,227790.0,69266,Villeurbanne,107.0,6.0,Appartement,2128.878504672897,3915.7894736842104,4177.16437217181,-12.491870902539292
2023-05-31,360000.0,69289,Saint-Pierre-de-Chandieu,85.0,4.0,Maison,4235.294117647059,3962.7941176470586,3944.7590077428868,-4.758807877341588
2023-06-22,398000.0,69277,Genas,80.0,4.0,Appartement,4975.0,4841.6774915205315,5045.00430382899,-9.678353003515467
2023-06-15,327150.0,69291,Saint-Symphorien-d'Ozon,120.0,6.0,Appartement,2726.25,3746.1111111111113,3800.0420921267587,-12.673760666582137
2023-06-21,215500.0,69266,Villeurbanne,73.0,4.0,Appartement,2952.054794520548,3915.7894736842104,4177.16437217181,-12.491870902539292
2023-06-06,610000.0,69386,Lyon 6e Arrondissement,130.0,4.0,Appartement,4692.307692307692,5923.362831858407,6032.092875201931,-16.00989644496637
2023-05-30,412500.0,69279,Jonage,95.0,5.0,Maison,4342.105263157895,4242.857142857143,4320.818697803777,-10.464481459953772
2023-06-19,194600.0,69273,Corbas,80.0,4.0,Appartement,2432.5,3750.0,3718.137846037353,-17.58933651720503
2023-06-19,530000.0,69294,Sérézin-du-Rhône,120.0,4.0,Maison,4416.666666666667,3930.5474095796676,4205.411127714509,-9.930678568243472
2023-06-15,137000.0,69199,Saint-Fons,74.0,4.0,Appartement,1851.3513513513512,2751.0021668472373,3383.701227896395,-15.056345680855737
2023-06-02,199900.0,69266,Villeurbanne,70.0,4.0,Appartement,2855.714285714286,3915.7894736842104,4177.16437217181,-12.491870902539292
2023-06-21,219100.0,69266,Villeurbanne,70.0,4.0,Appartement,3130.0,3915.7894736842104,4177.16437217181,-12.491870902539292
2023-06-12,302400.0,69273,Corbas,84.0,4.0,Appartement,3600.0,3750.0,3718.137846037353,-17.58933651720503
2023-06-12,359750.0,69283,Mions,90.0,4.0,Maison,3997.222222222222,4066.1488511488515,4275.485418836544,-9.21608201581027
2023-06-06,230895.0,69029,Bron,82.0,4.0,Appartement,2815.7926829268295,3235.294117647059,3618.9440898133594,-11.482382694997412
2023-06-06,296970.0,69266,Villeurbanne,87.0,4.0,Appartement,3413.448275862069,3915.7894736842104,4177.16437217181,-12.491870902539292
2023-06-06,264955.0,69266,Villeurbanne,70.0,4.0,Appartement,3785.0714285714284,3915.7894736842104,4177.16437217181,-12.491870902539292
2023-06-19,425000.0,69299,Colombier-Saugnieu,150.0,4.0,Maison,2833.3333333333335,3749.797625472207,3841.074740467143,-18.815428843759136
2023-06-07,330000.0,69266,Villeurbanne,81.0,4.0,Appartement,4074.074074074074,3915.7894736842104,4177.16437217181,-12.491870902539292
2023-06-15,414000.0,69266,Villeurbanne,98.0,4.0,Appartement,4224.489795918367,3915.7894736842104,4177.16437217181,-12.491870902539292
2023-06-20,240500.0,69388,Lyon 8e Arrondissement,85.0,4.0,Appartement,2829.4117647058824,4517.295285359802,4795.721262502378,-9.920941057490353
2023-06-23,480000.0,69275,Décines-Charpieu,140.0,5.0,Maison,3428.5714285714284,3800.0,4030.0524507794726,-10.35846951652618
2023-06-28,235100.0,69290,Saint-Priest,104.0,6.0,Appartement,2260.576923076923,3283.3333333333335,3321.493702410391,-11.804870761119538
2023-06-30,349000.0,69283,Mions,87.0,4.0,Maison,4011.4942528735633,4066.1488511488515,4275.485418836544,-9.21608201581027
2023-06-26,390850.0,69383,Lyon 3e Arrondissement,84.0,4.0,Appartement,4652.976190476191,4948.142857142857,5144.689758985936,-11.994113318616634
2023-06-26,487500.0,69383,Lyon 3e Arrondissement,99.0,5.0,Appartement,4924.242424242424,4948.142857142857,5144.689758985936,-11.994113318616634
2023-06-07,310000.0,69266,Villeurbanne,74.0,4.0,Appartement,4189.189189189189,3915.7894736842104,4177.16437217181,-12.491870902539292
2023-05-30,470000.0,69383,Lyon 3e Arrondissement,110.0,4.0,Appartement,4272.727272727273,4948.142857142857,5144.689758985936,-11.994113318616634
2023-06-26,301000.0,69266,Villeurbanne,95.0,5.0,Appartement,3168.4210526315787,3915.7894736842104,4177.16437217181,-12.491870902539292
2023-06-05,289000.0,69275,Décines-Charpieu,85.0,4.0,Appartement,3400.0,3800.0,4030.0524507794726,-10.35846951652618
2023-06-29,221000.0,69256,Vaulx-en-Velin,77.0,4.0,Appartement,2870.12987012987,3084.6666666666665,3162.1324247818484,-10.25922697599465
2023-06-15,261000.0,69266,Villeurbanne,98.0,4.0,Appartement,2663.265306122449,3915.7894736842104,4177.16437217181,-12.491870902539292
2023-06-23,415000.0,69383,Lyon 3e Arrondissement,88.0,4.0,Appartement,4715.909090909091,4948.142857142857,5144.689758985936,-11.994113318616634
2023-06-14,255000.0,69266,Villeurbanne,70.0,4.0,Appartement,3642.8571428571427,3915.7894736842104,4177.16437217181,-12.491870902539292
2023-06-27,317000.0,69291,Saint-Symphorien-d'Ozon,90.0,5.0,Maison,3522.222222222222,3746.1111111111113,3800.0420921267587,-12.673760666582137
2023-06-15,153100.0,69266,Villeurbanne,65.0,4.0,Appartement,2355.3846153846152,3915.7894736842104,4177.16437217181,-12.491870902539292
2023-06-16,215000.0,69266,Villeurbanne,64.0,4.0,Appartement,3359.375,3915.7894736842104,4177.16437217181,-12.491870902539292
2023-06-22,406050.0,69388,Lyon 8e Arrondissement,82.0,4.0,Appartement,4951.829268292683,4517.295285359802,4795.721262502378,-9.920941057490353
2023-06-27,699300.0,69383,Lyon 3e Arrondissement,138.0,5.0,Appartement,5067.391304347826,4948.142857142857,5144.689758985936,-11.994113318616634
2023-06-19,308000.0,69299,Colombier-Saugnieu,100.0,4.0,Maison,3080.0,3749.797625472207,3841.074740467143,-18.815428843759136
2023-06-19,285000.0,69259,Vénissieux,129.0,7.0,Maison,2209.3023255813955,3257.7419354838707,3911.832884700302,-17.069532530120483
2023-06-06,225000.0,69388,Lyon 8e Arrondissement,92.0,4.0,Appartement,2445.6521739130435,4517.295285359802,4795.721262502378,-9.920941057490353
2023-06-20,554900.0,69383,Lyon 3e Arrondissement,108.0,4.0,Appartement,5137.962962962963,4948.142857142857,5144.689758985936,-11.994113318616634
2023-06-23,224450.0,69291,Saint-Symphorien-d'Ozon,86.0,4.0,Maison,2609.8837209302324,3746.1111111111113,3800.0420921267587,-12.673760666582137
2023-06-15,242500.0,69256,Vaulx-en-Velin,81.0,4.0,Appartement,2993.8271604938273,3084.6666666666665,3162.1324247818484,-10.25922697599465
2023-03-06,432500.0,69387,Lyon 7e Arrondissement,95.0,5.0,Appartement,4552.631578947368,4815.591133004926,4938.686737254932,-9.991243648971919
2023-06-13,259725.0,69290,Saint-Priest,73.0,4.0,Appartement,3557.876712328767,3283.3333333333335,3321.493702410391,-11.804870761119538
2023-06-16,833000.0,69386,Lyon 6e Arrondissement,148.0,6.0,Appartement,5628.378378378378,5923.362831858407,6032.092875201931,-16.00989644496637
2023-06-12,197710.0,69259,Vénissieux,69.0,4.0,Appartement,2865.3623188405795,3257.7419354838707,3911.832884700302,-17.069532530120483
2023-06-28,127600.0,69290,Saint-Priest,71.0,4.0,Appartement,1797.1830985915492,3283.3333333333335,3321.493702410391,-11.804870761119538
2023-06-22,565760.0,69387,Lyon 7e Arrondissement,115.0,5.0,Appartement,4919.652173913043,4815.591133004926,4938.686737254932,-9.991243648971919
2023-07-03,138000.0,69256,Vaulx-en-Velin,87.0,5.0,Appartement,1586.2068965517242,3084.6666666666665,3162.1324247818484,-10.25922697599465
2023-06-27,153500.0,69266,Villeurbanne,66.0,4.0,Appartement,2325.757575757576,3915.7894736842104,4177.16437217181,-12.491870902539292
2023-06-15,279000.0,69266,Villeurbanne,91.0,5.0,Appartement,3065.934065934066,3915.7894736842104,4177.16437217181,-12.491870902539292
2023-06-15,221000.0,69290,Saint-Priest,81.0,4.0,Appartement,2728.395061728395,3283.3333333333335,3321.493702410391,-11.804870761119538
2023-06-23,1050000.0,69386,Lyon 6e Arrondissement,187.0,6.0,Appartement,5614.973262032086,5923.362831858407,6032.092875201931,-16.00989644496637
