insee,commune,lat,lon
69386.0,Lyon 6e Arrondissement,45.78398639089208,4.853123932139001
69386.0,Lyon 6e Arrondissement,45.78373188559311,4.85243041777
69389.0,Lyon 9e Arrondissement,45.76794221361886,4.805445054391999
69388.0,Lyon 8e Arrondissement,45.74575006751926,4.859195065932999
69388.0,Lyon 8e Arrondissement,45.741388076323716,4.879255008397001
69250.0,La Tour-de-Salvagny,45.81770104070822,4.722792052435
69034.0,Caluire-et-Cuire,45.78445401541102,4.829641963378
69034.0,Caluire-et-Cuire,45.784073364911066,4.829442660099
69034.0,Caluire-et-Cuire,45.786022063451846,4.829888034943
69034.0,Caluire-et-Cuire,45.78599400839186,4.829834012931001
69029.0,Bron,45.750642023622746,4.907136959918
69388.0,Lyon 8e Arrondissement,45.73142201733677,4.8732890094690005
69034.0,Caluire-et-Cuire,45.80520538585165,4.853400420237999
69250.0,La Tour-de-Salvagny,45.81145701174395,4.715446944506
69199.0,Saint-Fons,45.69495433635947,4.857147959086
69199.0,Saint-Fons,45.69490937640848,4.857145901442
69100.0,Irigny,45.689816027318976,4.822552985681999
69389.0,Lyon 9e Arrondissement,45.799050959420384,4.8335192457180005
69029.0,Bron,45.72685541723824,4.905545282676
69029.0,Bron,45.72675116063025,4.904987764905
69384.0,Lyon 4e Arrondissement,45.77999608032452,4.829214989739001
69384.0,Lyon 4e Arrondissement,45.78139398157537,4.833360726176
69116.0,Limonest,45.80592807404358,4.772238947712999
69116.0,Limonest,45.80544514308864,4.774336349607
69276.0,Feyzin,45.668159001147075,4.8645490388070005
69389.0,Lyon 9e Arrondissement,45.79911404193236,4.833600997453
69081.0,Écully,45.78072616585944,4.767786111884
69266.0,Villeurbanne,45.77903403412363,4.864739955430999
69383.0,Lyon 3e Arrondissement,45.76151402318557,4.857703056327
69283.0,Mions,45.66375200114048,4.957953022692001
69081.0,Écully,45.78095199719341,4.767332980567001
69266.0,Villeurbanne,45.75163250957763,4.908078039467001
69088.0,Fontaines-sur-Saône,45.8246371580694,4.861526252517
69088.0,Fontaines-sur-Saône,45.82427504554344,4.861709946589
69088.0,Fontaines-sur-Saône,45.82299800766558,4.865037938534001
69293.0,Sathonay-Village,45.83755307046186,4.870695047757
69293.0,Sathonay-Village,45.837355010891876,4.871447004562
69087.0,Fontaines-Saint-Martin,45.844854007126976,4.854315617216
69087.0,Fontaines-Saint-Martin,45.84504313100894,4.854311406630999
69256.0,Vaulx-en-Velin,45.74877091724594,4.917844612451
69266.0,Villeurbanne,45.77793125928975,4.8670230663069995
69282.0,Meyzieu,45.77419603457818,5.027260044243
69282.0,Meyzieu,45.76587403340008,5.028831002526001
69278.0,Genay,45.90258006297571,4.843254940695
69256.0,Vaulx-en-Velin,45.77520657021006,4.917927691204001
69256.0,Vaulx-en-Velin,45.775259635378056,4.917968773332
69199.0,Saint-Fons,45.70196927306277,4.863416905941
69127.0,Marcy-l'Étoile,45.787437627961694,4.706867936904
69127.0,Marcy-l'Étoile,45.788214023616604,4.707099022804
69277.0,Genas,45.72861402284206,5.020973948811001
69266.0,Villeurbanne,45.77569605526201,4.890884971126
69266.0,Villeurbanne,45.77615802170296,4.892463210336999
69384.0,Lyon 4e Arrondissement,45.77886099992664,4.832240002169
69384.0,Lyon 4e Arrondissement,45.77684504884088,4.832294005748001
69204.0,Saint-Genis-Laval,45.69032208096993,4.794133945606
69040.0,Champagne-au-Mont-d'Or,45.79016099661539,4.797451029959001
69191.0,Saint-Cyr-au-Mont-d'Or,45.81666708039833,4.813967496585
69034.0,Caluire-et-Cuire,45.795680746123764,4.830445115884
69194.0,Saint-Didier-au-Mont-d'Or,45.82035599507589,4.802496063103
69204.0,Saint-Genis-Laval,45.69486021315548,4.793242231661
69044.0,Charbonnières-les-Bains,45.779375051026605,4.750955059681001
69142.0,La Mulatière,45.72622008595431,4.816554010550999
69266.0,Villeurbanne,45.757478061602,4.921281998119999
69266.0,Villeurbanne,45.75552745392721,4.921132100559
69149.0,Oullins-Pierre-Bénite,45.72236828571171,4.804274986108
69386.0,Lyon 6e Arrondissement,45.77623164044894,4.845282439718
69259.0,Vénissieux,45.698450593914124,4.900661964235
69275.0,Décines-Charpieu,45.768245061096835,4.956187027493
69385.0,Lyon 5e Arrondissement,45.763296416552365,4.795244045819
69388.0,Lyon 8e Arrondissement,45.74298916816056,4.859772487979
69286.0,Rillieux-la-Pape,45.82658860069016,4.906101150538001
69204.0,Saint-Genis-Laval,45.68912724283504,4.807550549122001
69204.0,Saint-Genis-Laval,45.68738052115921,4.805121985796
69204.0,Saint-Genis-Laval,45.693047204975656,4.808163107403
69034.0,Caluire-et-Cuire,45.7864534169928,4.840203573071
69276.0,Feyzin,45.681115062211816,4.866758019080999
69389.0,Lyon 9e Arrondissement,45.76668555513101,4.805285760458999
69028.0,Brindas,45.720980662520844,4.715147589362001
69286.0,Rillieux-la-Pape,45.80851900137128,4.8986230580740004
69003.0,Albigny-sur-Saône,45.8649547156925,4.834506346219
69290.0,Saint-Priest,45.690510015393905,4.93666595231
69290.0,Saint-Priest,45.69021903065395,4.946785008157
69290.0,Saint-Priest,45.69013807947895,4.946646951465001
69273.0,Corbas,45.66749703139412,4.905114973406001
69273.0,Corbas,45.660032491315825,4.900671609508
69191.0,Saint-Cyr-au-Mont-d'Or,45.818123972331165,4.835982176200001
69283.0,Mions,45.665412544312325,4.9386789310840005
69282.0,Meyzieu,45.7703347447396,5.029181988016
69389.0,Lyon 9e Arrondissement,45.764224760597266,4.786951918636
69277.0,Genas,45.72858326903306,5.020931189339
69389.0,Lyon 9e Arrondissement,45.76678875182699,4.804685915834001
69034.0,Caluire-et-Cuire,45.78303427379119,4.833267958297
69266.0,Villeurbanne,45.774775033414116,4.902576962239001
69277.0,Genas,45.73162000961274,5.002524946725
69266.0,Villeurbanne,45.77448500096715,4.902454990335
69286.0,Rillieux-la-Pape,45.80554705594763,4.885180063958
69277.0,Genas,45.73176703568174,5.001792445697
69089.0,Francheville,45.743198455767526,4.772054507579
69091.0,Givors,45.60681528097758,4.7667386018819995
69091.0,Givors,45.59932806625222,4.766564981233
69089.0,Francheville,45.74312791013253,4.771987107863
69089.0,Francheville,45.74799103081802,4.772477999831
69089.0,Francheville,45.74760703248407,4.772404045942
69244.0,Tassin-la-Demi-Lune,45.75148999654565,4.766995691077
69244.0,Tassin-la-Demi-Lune,45.751430664694674,4.766825923854001
69204.0,Saint-Genis-Laval,45.69079105545189,4.784375027145001
69204.0,Saint-Genis-Laval,45.70151949789682,4.794952352024
69266.0,Villeurbanne,45.76111707505361,4.884270014911
69085.0,Fleurieu-sur-Saône,45.85837912981931,4.841189718216
69063.0,Collonges-au-Mont-d'Or,45.81679903365933,4.841616063641
69244.0,Tassin-la-Demi-Lune,45.76382950151132,4.776581700343001
69277.0,Genas,45.738258015102055,5.016602052759
69256.0,Vaulx-en-Velin,45.77784200347777,4.920035989099001
69389.0,Lyon 9e Arrondissement,45.76534743826015,4.801869022432999
69244.0,Tassin-la-Demi-Lune,45.76428789199926,4.785295724332
69256.0,Vaulx-en-Velin,45.77814135830173,4.941697559455
69256.0,Vaulx-en-Velin,45.778239671776724,4.941727946145
69256.0,Vaulx-en-Velin,45.78054300620447,4.941414064302
69256.0,Vaulx-en-Velin,45.778243024354715,4.939412992974001
69256.0,Vaulx-en-Velin,45.77606273210396,4.937392537701999
69275.0,Décines-Charpieu,45.76276149699743,4.940750522833
69388.0,Lyon 8e Arrondissement,45.73554703217535,4.870884000924
69388.0,Lyon 8e Arrondissement,45.73559402912732,4.870385235002
69388.0,Lyon 8e Arrondissement,45.73467275000144,4.874906005574002
69290.0,Saint-Priest,45.70707804337327,4.986030007621001
69290.0,Saint-Priest,45.70697204308726,4.98577295398
69282.0,Meyzieu,45.7882740387816,4.993161959618001
69202.0,Sainte-Foy-lès-Lyon,45.72807872587113,4.806150368399001
69081.0,Écully,45.77353573604425,4.772291734378
69081.0,Écully,45.77413579174817,4.772845681914
69072.0,Dardilly,45.81316142200374,4.7558985873660005
69244.0,Tassin-la-Demi-Lune,45.75718105317403,4.782088986881
69244.0,Tassin-la-Demi-Lune,45.75709903924803,4.78222601665
69244.0,Tassin-la-Demi-Lune,45.75724211064802,4.779002750315
69244.0,Tassin-la-Demi-Lune,45.75893161847084,4.767928833542
69244.0,Tassin-la-Demi-Lune,45.75881249179986,4.768026441818
69205.0,Saint-Genis-les-Ollières,45.759403996651784,4.725372982966
69205.0,Saint-Genis-les-Ollières,45.75937893218779,4.7252818811860005
69383.0,Lyon 3e Arrondissement,45.759098070162835,4.863356947346
69383.0,Lyon 3e Arrondissement,45.75912748617384,4.862621694418001
69383.0,Lyon 3e Arrondissement,45.7594056981968,4.86865284989
69383.0,Lyon 3e Arrondissement,45.75961863495277,4.873575119762
69383.0,Lyon 3e Arrondissement,45.75967299930276,4.873141033697001
69072.0,Dardilly,45.798524684354426,4.755112898777
69072.0,Dardilly,45.80094338024915,4.753559219441999
69266.0,Villeurbanne,45.75959096267777,4.87718747028
69388.0,Lyon 8e Arrondissement,45.72216988951772,4.879675558075001
69063.0,Collonges-au-Mont-d'Or,45.81969777434498,4.840495203008
69293.0,Sathonay-Village,45.84668181420175,4.876707943735
69087.0,Fontaines-Saint-Martin,45.845049083530945,4.856485014055001
69087.0,Fontaines-Saint-Martin,45.84421089093205,4.854092944357
69266.0,Villeurbanne,45.756684256577095,4.876358836282001
69389.0,Lyon 9e Arrondissement,45.76591057078008,4.804916592574
69244.0,Tassin-la-Demi-Lune,45.755231049720244,4.773727955847001
69244.0,Tassin-la-Demi-Lune,45.755097725798265,4.774960047730999
69202.0,Sainte-Foy-lès-Lyon,45.72689815681324,4.778658781459001
69072.0,Dardilly,45.816690215862344,4.756298514323001
69293.0,Sathonay-Village,45.83589505108505,4.877282019123999
69293.0,Sathonay-Village,45.83586107476305,4.877236019518
69063.0,Collonges-au-Mont-d'Or,45.815689232703456,4.847083677762999
69202.0,Sainte-Foy-lès-Lyon,45.7273159944552,4.778484541485
69387.0,Lyon 7e Arrondissement,45.73641607782424,4.823947008207001
69387.0,Lyon 7e Arrondissement,45.736722644730214,4.823955722342001
69387.0,Lyon 7e Arrondissement,45.74374661192148,4.829904120342001
69275.0,Décines-Charpieu,45.747533498083065,4.937136860018
69275.0,Décines-Charpieu,45.747991049913026,4.933513001749998
69256.0,Vaulx-en-Velin,45.74838702901998,4.933513048293
69063.0,Collonges-au-Mont-d'Or,45.81721255623027,4.846586847697001
69063.0,Collonges-au-Mont-d'Or,45.82075668233785,4.848306495398
69063.0,Collonges-au-Mont-d'Or,45.82046568778289,4.848035714699
69063.0,Collonges-au-Mont-d'Or,45.82603509246023,4.848547789918001
69275.0,Décines-Charpieu,45.751246047083676,4.941473024673
69275.0,Décines-Charpieu,45.75314811001946,4.945387530928
69275.0,Décines-Charpieu,45.75279249973052,4.944033367068999
69275.0,Décines-Charpieu,45.75546374752722,4.948776464099001
69275.0,Décines-Charpieu,45.75511187462926,4.948811193044
69275.0,Décines-Charpieu,45.759278931174805,4.948841892178
69278.0,Genay,45.8911310505732,4.832896034093001
69275.0,Décines-Charpieu,45.75872473134287,4.948674113955
69191.0,Saint-Cyr-au-Mont-d'Or,45.816969149969296,4.83488693223
69194.0,Saint-Didier-au-Mont-d'Or,45.820029032053945,4.810489969035001
69191.0,Saint-Cyr-au-Mont-d'Or,45.816936360060296,4.813593446511001
69191.0,Saint-Cyr-au-Mont-d'Or,45.815871047550424,4.817720058787999
69271.0,Chassieu,45.740056041135865,4.970244012639001
69205.0,Saint-Genis-les-Ollières,45.762245013253484,4.731331976258999
69205.0,Saint-Genis-les-Ollières,45.76456706661425,4.732530049503
69205.0,Saint-Genis-les-Ollières,45.76699600955397,4.733991000615
69205.0,Saint-Genis-les-Ollières,45.766757708148994,4.733820368453001
69275.0,Décines-Charpieu,45.7685968461398,4.975356649050001
69275.0,Décines-Charpieu,45.76825818278382,4.975211776202
69266.0,Villeurbanne,45.76829803422582,4.886039964433
69266.0,Villeurbanne,45.7611471964626,4.876436289453001
69278.0,Genay,45.89553552705062,4.834364274235
69385.0,Lyon 5e Arrondissement,45.75384240949839,4.819097806344999
69385.0,Lyon 5e Arrondissement,45.75947541420279,4.827710736806
69385.0,Lyon 5e Arrondissement,45.76008713703172,4.8269154145209985
69278.0,Genay,45.895991824078564,4.835300349345001
69256.0,Vaulx-en-Velin,45.76612908310906,4.928300971859
69163.0,Quincieux,45.91476301661012,4.778358014900999
69163.0,Quincieux,45.914701080291124,4.779151054073001
69163.0,Quincieux,45.91132803525657,4.7876349621820005
69163.0,Quincieux,45.91142007283254,4.787087038751
69286.0,Rillieux-la-Pape,45.80861706628728,4.898724036763001
69290.0,Saint-Priest,45.704732028691495,4.950008040218
69290.0,Saint-Priest,45.68403217724752,4.931493369399001
69290.0,Saint-Priest,45.68417625575752,4.931102036835
69207.0,Saint-Germain-au-Mont-d'Or,45.89771900187334,4.801115028959999
69381.0,Lyon 1er Arrondissement,45.76690299858998,4.831523940776
69034.0,Caluire-et-Cuire,45.78619403161884,4.839572011256001
69273.0,Corbas,45.674888038471416,4.89992501466
69040.0,Champagne-au-Mont-d'Or,45.79983611150127,4.787226666072
69040.0,Champagne-au-Mont-d'Or,45.80040966077023,4.787342317793001
69116.0,Limonest,45.83002057726676,4.781684412819
69282.0,Meyzieu,45.78110100273639,5.000990061495
69116.0,Limonest,45.83006470011974,4.781725004088999
69081.0,Écully,45.7694645568237,4.774490855738001
69194.0,Saint-Didier-au-Mont-d'Or,45.810180805956094,4.7949473180019995
69194.0,Saint-Didier-au-Mont-d'Or,45.810327003112064,4.79503700603
69194.0,Saint-Didier-au-Mont-d'Or,45.806377314802525,4.790233955095999
